,Unnamed: 0,Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,salary
307,24346,2017.0,Marcelo Huertas,PG,33.0,LAL,23.0,237.0,9.1,0.417,0.279,0.25,0.9,10.5,5.5,30.8,2.1,0.7,20.1,17.0,-0.2,0.1,-0.1,-0.025,-4.6,-2.4,-7.0,-0.3,25.0,68.0,0.368,4.0,19.0,0.211,21.0,49.0,0.429,0.397,9.0,17.0,0.529,2.0,22.0,24.0,52.0,10.0,2.0,19.0,16.0,63.0,
308,24291,2017.0,Marcin Gortat,C,32.0,WAS,82.0,2556.0,15.5,0.593,0.003,0.236,10.6,26.8,18.7,6.8,0.8,2.1,13.7,14.7,3.9,2.9,6.8,0.128,-0.9,1.2,0.4,1.5,390.0,674.0,0.579,0.0,2.0,0.0,390.0,672.0,0.58,0.579,103.0,159.0,0.648,238.0,611.0,849.0,121.0,40.0,65.0,118.0,213.0,883.0,"$12,782,609 "
309,24140,2017.0,Marco Belinelli,SG,30.0,CHO,74.0,1778.0,13.3,0.5660000000000001,0.46,0.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,0.08800000000000001,0.1,-2.0,-1.9,0.1,264.0,615.0,0.429,102.0,283.0,0.36,162.0,332.0,0.488,0.512,150.0,168.0,0.893,14.0,164.0,178.0,147.0,44.0,9.0,70.0,90.0,780.0,"$7,082,277 "
310,24279,2017.0,Marcus Georges-Hunt,SG,22.0,ORL,5.0,48.0,10.2,0.614,0.28600000000000003,1.429,2.2,18.7,10.2,8.3,1.0,0.0,14.9,12.3,0.1,0.0,0.1,0.107,-3.4,-1.3,-4.7,0.0,2.0,7.0,0.28600000000000003,1.0,2.0,0.5,1.0,5.0,0.2,0.35700000000000004,9.0,10.0,0.9,1.0,8.0,9.0,3.0,1.0,0.0,2.0,5.0,14.0,"$1,312,611 "
311,24471,2017.0,Marcus Morris,SF,27.0,DET,79.0,2565.0,12.4,0.508,0.355,0.184,3.2,12.8,7.8,9.4,1.0,0.8,7.4,20.3,1.4,2.4,3.9,0.07200000000000001,-0.3,-0.2,-0.5,1.0,421.0,1007.0,0.418,118.0,357.0,0.331,303.0,650.0,0.466,0.477,145.0,185.0,0.784,77.0,289.0,366.0,160.0,52.0,25.0,87.0,168.0,1105.0,"$5,000,000 "
312,24588,2017.0,Marcus Smart,SG,22.0,BOS,79.0,2399.0,12.0,0.486,0.443,0.334,3.7,10.5,7.1,22.0,2.6,1.2,15.6,18.8,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1.0,269.0,749.0,0.359,94.0,332.0,0.28300000000000003,175.0,417.0,0.42,0.422,203.0,250.0,0.812,78.0,228.0,306.0,364.0,125.0,34.0,159.0,192.0,835.0,"$4,538,019 "
313,24619,2017.0,Marcus Thornton,SG,29.0,WAS,33.0,575.0,10.4,0.494,0.381,0.129,4.3,10.5,7.5,10.1,1.6,0.4,10.1,18.7,0.1,0.4,0.5,0.042,-1.6,-1.5,-3.2,-0.2,84.0,210.0,0.4,28.0,80.0,0.35,56.0,130.0,0.431,0.467,23.0,27.0,0.852,22.0,54.0,76.0,41.0,19.0,3.0,25.0,48.0,219.0,
314,24326,2017.0,Mario Hezonja,SF,21.0,ORL,65.0,960.0,7.2,0.45,0.436,0.152,2.2,14.7,8.3,9.6,1.5,1.2,14.1,18.8,-1.4,0.7,-0.7,-0.034,-4.8,-1.0,-5.8,-0.9,117.0,330.0,0.355,43.0,144.0,0.299,74.0,186.0,0.398,0.42,40.0,50.0,0.8,20.0,126.0,146.0,62.0,30.0,14.0,58.0,74.0,317.0,"$4,078,320 "
315,24472,2017.0,Markieff Morris,PF,27.0,WAS,76.0,2374.0,13.7,0.54,0.22,0.242,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,1.6,2.5,4.1,0.083,-1.3,0.2,-1.0,0.6,406.0,889.0,0.457,71.0,196.0,0.362,335.0,693.0,0.483,0.4970000000000001,180.0,215.0,0.8370000000000001,107.0,385.0,492.0,126.0,82.0,42.0,129.0,254.0,1063.0,"$8,000,000 "
316,24193,2017.0,Marquese Chriss,PF,19.0,PHO,82.0,1743.0,12.3,0.529,0.354,0.28600000000000003,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,0.3,1.5,1.8,0.05,-1.6,0.0,-1.6,0.2,284.0,632.0,0.449,72.0,224.0,0.321,212.0,408.0,0.52,0.506,113.0,181.0,0.624,96.0,252.0,348.0,60.0,67.0,70.0,108.0,263.0,753.0,"$3,073,800 "
317,24593,2017.0,Marreese Speights,C,29.0,LAC,82.0,1286.0,17.6,0.584,0.505,0.25,7.9,24.1,16.2,8.1,0.9,2.6,10.2,23.6,2.5,1.7,4.2,0.156,1.5,-0.8,0.7,0.9,244.0,548.0,0.445,103.0,277.0,0.3720000000000001,141.0,271.0,0.52,0.539,120.0,137.0,0.8759999999999999,88.0,285.0,373.0,66.0,23.0,41.0,69.0,229.0,711.0,"$2,116,955 "
318,24530,2017.0,Marshall Plumlee,C,24.0,NYK,21.0,170.0,10.9,0.521,0.0,0.633,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,0.0,0.1,0.2,0.048,-2.9,0.1,-2.8,0.0,16.0,30.0,0.5329999999999999,0.0,0.0,0.0,16.0,30.0,0.5329999999999999,0.5329999999999999,8.0,19.0,0.421,23.0,28.0,51.0,10.0,4.0,4.0,12.0,23.0,40.0,"$77,250 "
319,24670,2017.0,Marvin Williams,PF,30.0,CHO,76.0,2295.0,13.7,0.551,0.503,0.213,4.2,19.7,11.9,7.1,1.3,2.0,7.2,16.3,2.4,2.6,5.0,0.105,-0.3,0.5,0.2,1.3,297.0,704.0,0.422,124.0,354.0,0.35,173.0,350.0,0.494,0.51,131.0,150.0,0.873,89.0,409.0,498.0,106.0,58.0,53.0,60.0,134.0,849.0,"$13,168,750 "
320,24531,2017.0,Mason Plumlee,C,26.0,TOT,81.0,2148.0,18.1,0.5579999999999999,0.01,0.482,8.8,22.5,15.6,19.8,1.6,3.4,15.2,18.1,3.6,2.5,6.0,0.134,0.0,2.6,2.6,2.5,334.0,623.0,0.536,0.0,6.0,0.0,334.0,617.0,0.541,0.536,174.0,300.0,0.58,170.0,436.0,606.0,284.0,69.0,92.0,135.0,226.0,842.0,"$14,041,096 "
321,24128,2017.0,Matt Barnes,SF,36.0,TOT,74.0,1777.0,10.3,0.514,0.556,0.188,4.6,19.9,12.4,15.6,1.3,1.3,17.3,15.6,0.3,1.7,2.0,0.053,-1.2,0.6,-0.6,0.6,185.0,473.0,0.391,87.0,263.0,0.331,98.0,210.0,0.467,0.483,70.0,89.0,0.787,70.0,317.0,387.0,194.0,48.0,26.0,107.0,185.0,527.0,"$6,400,625 "
322,24224,2017.0,Matthew Dellavedova,PG,26.0,MIL,76.0,1986.0,9.4,0.501,0.403,0.18,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,0.029,-1.9,-2.8,-4.7,-1.4,208.0,534.0,0.39,79.0,215.0,0.3670000000000001,129.0,319.0,0.404,0.463,82.0,96.0,0.8540000000000001,24.0,123.0,147.0,357.0,53.0,0.0,133.0,153.0,577.0,"$9,607,500 "
323,24307,2017.0,Maurice Harkless,SF,23.0,POR,77.0,2223.0,13.2,0.57,0.311,0.199,6.2,10.8,8.5,6.0,1.9,2.5,11.1,15.1,2.4,1.9,4.2,0.092,0.0,0.8,0.8,1.5,314.0,624.0,0.503,68.0,194.0,0.35100000000000003,246.0,430.0,0.5720000000000001,0.5579999999999999,77.0,124.0,0.621,125.0,216.0,341.0,89.0,85.0,70.0,85.0,214.0,773.0,
324,24485,2017.0,Maurice Ndour,PF,24.0,NYK,32.0,331.0,11.3,0.503,0.081,0.302,7.1,13.7,10.4,3.5,2.3,2.0,11.0,14.3,0.1,0.3,0.4,0.059,-3.5,-0.3,-3.8,-0.1,39.0,86.0,0.453,1.0,7.0,0.14300000000000002,38.0,79.0,0.481,0.459,19.0,26.0,0.731,22.0,42.0,64.0,8.0,15.0,8.0,12.0,30.0,98.0,
325,24679,2017.0,Metta World,SF,37.0,LAL,25.0,160.0,6.2,0.38,0.5589999999999999,0.235,3.3,10.6,6.8,9.8,2.7,1.0,8.5,21.9,-0.3,0.1,-0.2,-0.065,-4.2,-2.4,-6.6,-0.2,19.0,68.0,0.279,9.0,38.0,0.237,10.0,30.0,0.333,0.34600000000000003,10.0,16.0,0.625,5.0,15.0,20.0,11.0,9.0,2.0,7.0,18.0,57.0,
326,24415,2017.0,Meyers Leonard,PF,24.0,POR,74.0,1222.0,8.9,0.507,0.563,0.106,2.4,19.0,10.7,8.4,0.5,1.8,8.1,15.5,0.5,0.8,1.4,0.053,-2.1,-1.3,-3.4,-0.4,146.0,378.0,0.386,74.0,213.0,0.34700000000000003,72.0,165.0,0.436,0.484,35.0,40.0,0.875,27.0,209.0,236.0,71.0,13.0,28.0,35.0,172.0,401.0,"$9,904,495 "
327,24139,2017.0,Michael Beasley,PF,28.0,MIL,56.0,935.0,17.8,0.584,0.106,0.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.8,1.0,1.8,0.093,-1.7,-1.1,-2.9,-0.2,216.0,406.0,0.532,18.0,43.0,0.419,198.0,363.0,0.545,0.5539999999999999,78.0,105.0,0.743,40.0,153.0,193.0,53.0,28.0,27.0,66.0,92.0,528.0,"$2,116,955 "
328,24185,2017.0,Michael Carter-Williams,PG,25.0,CHI,45.0,846.0,9.9,0.4370000000000001,0.209,0.252,3.0,16.4,9.7,20.0,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,0.013,-4.1,1.7,-2.4,-0.1,112.0,306.0,0.366,15.0,64.0,0.234,97.0,242.0,0.401,0.391,58.0,77.0,0.753,24.0,128.0,152.0,113.0,38.0,23.0,66.0,102.0,297.0,"$2,700,000 "
329,24276,2017.0,Michael Gbinije,SG,24.0,DET,9.0,32.0,-2.1,0.184,0.4,0.2,6.6,3.5,5.1,7.9,0.0,0.0,0.0,15.0,-0.1,0.0,-0.1,-0.136,-7.7,-2.8,-10.4,-0.1,1.0,10.0,0.1,0.0,4.0,0.0,1.0,6.0,0.16699999999999998,0.1,2.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,"$500,000 "
330,24394,2017.0,Michael Kidd-Gilchrist,SF,23.0,CHO,81.0,2349.0,14.3,0.528,0.015,0.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,2.7,3.1,5.8,0.119,-2.0,2.2,0.2,1.3,295.0,618.0,0.477,1.0,9.0,0.111,294.0,609.0,0.483,0.478,152.0,194.0,0.784,156.0,409.0,565.0,114.0,81.0,77.0,56.0,187.0,743.0,"$13,000,000 "
331,24201,2017.0,Mike Conley,PG,29.0,MEM,69.0,2292.0,23.2,0.604,0.415,0.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10.0,0.209,6.5,-0.7,5.8,4.5,464.0,1009.0,0.46,171.0,419.0,0.408,293.0,590.0,0.4970000000000001,0.545,316.0,368.0,0.8590000000000001,31.0,211.0,242.0,433.0,92.0,19.0,156.0,126.0,1415.0,"$28,530,608 "
332,24235,2017.0,Mike Dunleavy,SF,36.0,TOT,53.0,841.0,10.1,0.573,0.609,0.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,0.8,0.7,1.5,0.086,-1.0,-1.2,-2.2,0.0,93.0,220.0,0.423,53.0,134.0,0.396,40.0,86.0,0.465,0.5429999999999999,36.0,45.0,0.8,18.0,97.0,115.0,50.0,15.0,7.0,28.0,67.0,275.0,"$1,600,000 "
333,24464,2017.0,Mike Miller,SF,36.0,DEN,20.0,151.0,7.8,0.586,0.87,0.087,2.2,26.1,14.3,18.3,0.6,0.0,35.2,10.4,0.0,0.1,0.1,0.021,-3.0,-0.8,-3.8,-0.1,9.0,23.0,0.391,8.0,20.0,0.4,1.0,3.0,0.333,0.565,2.0,2.0,1.0,3.0,36.0,39.0,22.0,2.0,0.0,13.0,9.0,28.0,
334,24482,2017.0,Mike Muscala,C,25.0,ATL,70.0,1237.0,14.4,0.596,0.326,0.19,6.9,14.4,10.7,11.9,1.2,2.8,13.1,14.8,1.8,1.6,3.4,0.132,-0.4,1.5,1.1,1.0,170.0,337.0,0.504,46.0,110.0,0.418,124.0,227.0,0.546,0.573,49.0,64.0,0.7659999999999999,76.0,164.0,240.0,95.0,30.0,41.0,55.0,97.0,435.0,"$5,000,000 "
335,24577,2017.0,Mike Scott,PF,28.0,ATL,18.0,195.0,5.9,0.36,0.458,0.136,5.7,15.0,10.4,12.5,1.0,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.014,-5.3,-0.1,-5.3,-0.2,17.0,59.0,0.28800000000000003,4.0,27.0,0.14800000000000002,13.0,32.0,0.406,0.322,7.0,8.0,0.875,10.0,27.0,37.0,17.0,4.0,3.0,8.0,12.0,45.0,"$1,709,538 "
336,24620,2017.0,Mike Tobey,C,22.0,CHO,2.0,25.0,-0.1,0.25,0.0,0.0,8.7,4.4,6.6,5.4,0.0,0.0,20.0,9.0,0.0,0.0,0.0,-0.07,-7.4,-1.5,-8.9,0.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,
337,24534,2017.0,Miles Plumlee,C,28.0,TOT,45.0,484.0,8.4,0.518,0.0,0.424,9.0,13.3,11.1,6.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,0.045,-4.4,0.7,-3.6,-0.2,44.0,92.0,0.478,0.0,0.0,0.0,44.0,92.0,0.478,0.478,25.0,39.0,0.6409999999999999,38.0,57.0,95.0,21.0,18.0,13.0,30.0,73.0,113.0,"$12,400,000 "
338,24401,2017.0,Mindaugas Kuzminskas,SF,27.0,NYK,68.0,1016.0,12.4,0.5329999999999999,0.455,0.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,0.8,0.4,1.2,0.055,-0.2,-2.5,-2.7,-0.2,158.0,369.0,0.428,54.0,168.0,0.321,104.0,201.0,0.517,0.501,55.0,68.0,0.809,47.0,79.0,126.0,69.0,29.0,11.0,51.0,79.0,425.0,"$3,028,410 "
339,24609,2017.0,Mirza Teletovic,PF,31.0,MIL,70.0,1133.0,8.8,0.515,0.73,0.108,1.1,15.4,8.3,6.4,0.5,1.0,7.8,19.1,-0.1,0.7,0.6,0.025,-1.5,-3.4,-4.9,-0.8,156.0,418.0,0.373,104.0,305.0,0.341,52.0,113.0,0.46,0.498,35.0,45.0,0.778,11.0,151.0,162.0,48.0,12.0,13.0,37.0,109.0,451.0,"$10,500,000 "
340,24243,2017.0,Monta Ellis,SG,31.0,IND,74.0,1998.0,10.0,0.514,0.242,0.23,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,0.026,-2.5,0.2,-2.3,-0.2,247.0,557.0,0.443,43.0,135.0,0.319,204.0,422.0,0.483,0.482,93.0,128.0,0.727,19.0,185.0,204.0,236.0,79.0,27.0,135.0,149.0,630.0,"$2,245,400 "
341,24309,2017.0,Montrezl Harrell,C,23.0,HOU,58.0,1064.0,19.2,0.662,0.02,0.35100000000000003,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,3.1,1.0,4.1,0.183,0.8,0.2,0.9,0.8,225.0,345.0,0.652,1.0,7.0,0.14300000000000002,224.0,338.0,0.6629999999999999,0.654,76.0,121.0,0.628,81.0,138.0,219.0,64.0,20.0,42.0,44.0,126.0,527.0,"$1,471,382 "
342,24630,2017.0,Myles Turner,C,20.0,IND,81.0,2541.0,18.5,0.585,0.132,0.349,6.2,19.5,13.0,6.6,1.5,6.0,9.5,19.5,4.3,3.7,8.0,0.151,-0.3,2.7,2.4,2.8,444.0,869.0,0.511,40.0,115.0,0.348,404.0,754.0,0.536,0.534,245.0,303.0,0.809,139.0,448.0,587.0,106.0,74.0,173.0,105.0,262.0,1173.0,"$2,483,040 "
343,24148,2017.0,Nemanja Bjelica,PF,28.0,MIN,65.0,1190.0,11.0,0.526,0.4970000000000001,0.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,0.059,-0.7,-0.4,-1.1,0.3,151.0,356.0,0.424,56.0,177.0,0.316,95.0,179.0,0.531,0.503,45.0,61.0,0.738,57.0,187.0,244.0,79.0,40.0,20.0,59.0,154.0,403.0,"$3,950,000 "
344,24333,2017.0,Nene Hilario,C,34.0,HOU,67.0,1198.0,18.9,0.63,0.023,0.496,8.6,16.9,12.8,8.6,2.2,2.7,13.1,19.7,2.5,1.6,4.1,0.165,-0.4,0.9,0.5,0.8,245.0,397.0,0.617,3.0,9.0,0.333,242.0,388.0,0.624,0.621,116.0,197.0,0.589,95.0,186.0,281.0,65.0,56.0,40.0,73.0,163.0,609.0,
345,24494,2017.0,Nerlens Noel,C,22.0,TOT,51.0,1047.0,20.4,0.622,0.003,0.359,9.8,22.3,15.9,8.1,3.1,4.1,12.5,17.6,2.1,1.9,4.0,0.182,-0.5,3.8,3.3,1.4,184.0,309.0,0.595,0.0,1.0,0.0,184.0,308.0,0.597,0.595,77.0,111.0,0.6940000000000001,93.0,201.0,294.0,50.0,65.0,51.0,51.0,126.0,445.0,"$4,187,599 "
346,24200,2017.0,Nick Collison,PF,36.0,OKC,20.0,128.0,12.8,0.622,0.043,0.348,7.8,18.2,13.0,13.2,0.8,1.2,13.1,10.1,0.3,0.1,0.4,0.14400000000000002,-1.7,-0.1,-1.8,0.0,14.0,23.0,0.609,0.0,1.0,0.0,14.0,22.0,0.636,0.609,5.0,8.0,0.625,9.0,21.0,30.0,12.0,2.0,2.0,4.0,17.0,33.0,"$2,328,652 "
347,24684,2017.0,Nick Young,SG,31.0,LAL,60.0,1556.0,14.1,0.588,0.665,0.142,1.7,8.2,4.8,5.8,1.2,0.7,5.1,19.5,3.0,0.2,3.2,0.098,2.6,-3.4,-0.7,0.5,272.0,633.0,0.43,170.0,421.0,0.404,102.0,212.0,0.481,0.564,77.0,90.0,0.856,25.0,112.0,137.0,58.0,37.0,14.0,36.0,137.0,791.0,"$5,192,000 "
348,24133,2017.0,Nicolas Batum,SG,28.0,CHO,77.0,2617.0,15.8,0.529,0.415,0.29100000000000004,1.9,18.4,10.1,27.6,1.6,1.0,15.0,22.3,1.7,2.8,4.5,0.083,0.6,0.6,1.2,2.1,393.0,975.0,0.403,135.0,405.0,0.333,258.0,570.0,0.453,0.472,243.0,284.0,0.856,46.0,435.0,481.0,455.0,86.0,29.0,194.0,109.0,1164.0,"$22,434,783 "
349,24171,2017.0,Nicolas Brussino,SF,23.0,DAL,54.0,521.0,10.7,0.498,0.674,0.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,0.0,0.6,0.6,0.055,-1.7,0.7,-1.0,0.1,52.0,141.0,0.369,29.0,95.0,0.305,23.0,46.0,0.5,0.472,17.0,22.0,0.773,26.0,69.0,95.0,47.0,17.0,8.0,26.0,43.0,150.0,"$393,041 "
350,24404,2017.0,Nicolas Laprovittola,PG,27.0,SAS,18.0,174.0,8.4,0.579,0.574,0.191,0.7,5.7,3.3,23.0,1.2,0.5,27.2,18.2,0.0,0.2,0.2,0.044,-2.5,-2.4,-4.9,-0.1,20.0,47.0,0.426,10.0,27.0,0.37,10.0,20.0,0.5,0.532,9.0,9.0,1.0,1.0,9.0,10.0,28.0,4.0,1.0,19.0,19.0,59.0,
351,24595,2017.0,Nik Stauskas,SG,23.0,PHI,80.0,2188.0,9.0,0.54,0.5660000000000001,0.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,0.1,1.4,1.4,0.031,-1.7,-0.7,-2.4,-0.2,251.0,634.0,0.396,132.0,359.0,0.368,119.0,275.0,0.433,0.5,122.0,150.0,0.813,21.0,205.0,226.0,188.0,45.0,32.0,128.0,144.0,756.0,"$3,807,146 "
352,24380,2017.0,Nikola Jokic,C,21.0,DEN,73.0,2038.0,26.4,0.64,0.163,0.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,0.229,6.2,2.2,8.3,5.3,494.0,854.0,0.578,45.0,139.0,0.324,449.0,715.0,0.628,0.605,188.0,228.0,0.825,212.0,506.0,718.0,359.0,61.0,56.0,171.0,214.0,1221.0,"$1,471,382 "
353,24468,2017.0,Nikola Mirotic,PF,25.0,CHI,70.0,1679.0,14.5,0.546,0.603,0.205,3.9,20.9,12.3,6.9,1.6,2.7,10.4,19.8,1.3,2.5,3.8,0.108,0.0,0.5,0.4,1.0,258.0,625.0,0.413,129.0,377.0,0.342,129.0,248.0,0.52,0.516,99.0,128.0,0.773,61.0,323.0,384.0,75.0,53.0,56.0,79.0,128.0,744.0,"$12,500,000 "
354,24641,2017.0,Nikola Vucevic,C,26.0,ORL,75.0,2163.0,19.1,0.498,0.073,0.155,8.6,31.2,19.6,16.9,1.8,2.8,9.6,24.8,0.8,3.2,4.0,0.08800000000000001,-1.3,2.4,1.1,1.7,483.0,1031.0,0.468,23.0,75.0,0.307,460.0,956.0,0.481,0.48,107.0,160.0,0.669,176.0,603.0,779.0,208.0,77.0,74.0,117.0,180.0,1096.0,"$12,250,000 "
355,24640,2017.0,Noah Vonleh,PF,21.0,POR,74.0,1265.0,10.8,0.525,0.07400000000000001,0.348,11.4,22.5,17.0,3.4,1.2,1.7,17.1,13.1,0.6,1.2,1.8,0.069,-3.5,-0.3,-3.9,-0.6,130.0,270.0,0.481,7.0,20.0,0.35,123.0,250.0,0.4920000000000001,0.494,60.0,94.0,0.638,131.0,256.0,387.0,31.0,30.0,27.0,64.0,154.0,327.0,"$4,031,018 "
356,24542,2017.0,Norman Powell,SG,23.0,TOR,76.0,1368.0,14.0,0.552,0.342,0.314,2.2,11.7,6.9,9.3,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.097,-0.4,-1.2,-1.5,0.2,227.0,506.0,0.449,56.0,173.0,0.324,171.0,333.0,0.514,0.504,126.0,159.0,0.792,26.0,142.0,168.0,82.0,51.0,14.0,70.0,127.0,636.0,"$1,471,382 "
357,24198,2017.0,Norris Cole,PG,28.0,OKC,13.0,125.0,5.4,0.381,0.25,0.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,-0.2,0.2,-0.1,-0.033,-6.5,-1.7,-8.2,-0.2,16.0,52.0,0.308,3.0,13.0,0.231,13.0,39.0,0.333,0.337,8.0,10.0,0.8,0.0,11.0,11.0,14.0,8.0,0.0,7.0,18.0,43.0,
358,24655,2017.0,Okaro White,PF,24.0,MIA,35.0,471.0,7.5,0.507,0.391,0.253,5.8,13.5,9.6,6.0,1.1,1.7,15.7,10.8,0.1,0.5,0.6,0.066,-3.1,0.9,-2.1,0.0,33.0,87.0,0.379,12.0,34.0,0.353,21.0,53.0,0.396,0.448,20.0,22.0,0.909,25.0,57.0,82.0,21.0,10.0,10.0,18.0,52.0,98.0,"$1,460,927 "
359,24120,2017.0,Omer Asik,C,30.0,NOP,31.0,482.0,9.8,0.517,0.0,0.6,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1.0,0.1,-4.3,1.2,-3.1,-0.1,31.0,65.0,0.477,0.0,0.0,0.0,31.0,65.0,0.477,0.477,23.0,39.0,0.59,48.0,115.0,163.0,15.0,5.0,10.0,14.0,51.0,85.0,"$10,595,505 "
360,24186,2017.0,Omri Casspi,SF,28.0,TOT,36.0,643.0,9.9,0.523,0.261,0.17600000000000002,4.9,15.2,10.1,8.6,1.8,0.4,14.0,14.5,0.1,0.4,0.5,0.037000000000000005,-2.5,-0.6,-3.0,-0.2,77.0,165.0,0.467,15.0,43.0,0.349,62.0,122.0,0.508,0.512,17.0,29.0,0.586,27.0,85.0,112.0,37.0,23.0,3.0,29.0,50.0,186.0,"$2,106,470 "
361,24538,2017.0,Otto Porter,SF,23.0,WAS,80.0,2605.0,17.3,0.628,0.425,0.14800000000000002,5.1,17.1,11.1,6.7,2.2,1.3,4.8,15.1,6.5,2.9,9.4,0.173,3.0,0.9,3.9,3.9,414.0,803.0,0.516,148.0,341.0,0.434,266.0,462.0,0.5760000000000001,0.608,99.0,119.0,0.8320000000000001,118.0,397.0,515.0,121.0,116.0,41.0,43.0,193.0,1075.0,"$24,773,250 "
362,24626,2017.0,P.J. Tucker,SF,31.0,TOT,81.0,2236.0,10.5,0.516,0.407,0.193,5.6,17.8,11.6,6.0,2.5,0.7,11.2,11.2,1.4,2.2,3.6,0.078,-0.7,1.6,0.9,1.6,199.0,482.0,0.413,70.0,196.0,0.35700000000000004,129.0,286.0,0.451,0.485,72.0,93.0,0.774,117.0,355.0,472.0,99.0,116.0,19.0,66.0,196.0,540.0,
363,24585,2017.0,Pascal Siakam,PF,22.0,TOR,55.0,859.0,11.5,0.523,0.034,0.156,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,0.4,1.2,1.6,0.08900000000000001,-3.0,1.8,-1.1,0.2,103.0,205.0,0.502,1.0,7.0,0.14300000000000002,102.0,198.0,0.515,0.505,22.0,32.0,0.688,64.0,121.0,185.0,17.0,26.0,45.0,33.0,109.0,229.0,"$1,312,611 "
364,24202,2017.0,Pat Connaughton,SG,24.0,POR,39.0,316.0,11.8,0.645,0.458,0.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.4,0.2,0.6,0.09,-0.9,-1.6,-2.5,0.0,37.0,72.0,0.514,17.0,33.0,0.515,20.0,39.0,0.513,0.632,7.0,9.0,0.778,10.0,42.0,52.0,28.0,6.0,2.0,17.0,23.0,98.0,"$1,471,382 "
365,24272,2017.0,Patricio Garino,SG,23.0,ORL,5.0,43.0,-9.2,0.0,0.7140000000000001,0.0,2.5,15.6,8.9,0.0,0.0,0.0,30.0,10.2,-0.2,0.0,-0.2,-0.25,-14.1,-3.3,-17.3,-0.2,0.0,7.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,
366,24146,2017.0,Patrick Beverley,SG,28.0,HOU,67.0,2058.0,13.0,0.546,0.53,0.175,5.0,15.9,10.4,18.8,2.3,1.0,14.6,14.1,2.9,2.4,5.3,0.124,0.8,1.5,2.3,2.2,228.0,543.0,0.42,110.0,288.0,0.382,118.0,255.0,0.463,0.521,73.0,95.0,0.768,95.0,299.0,394.0,281.0,99.0,25.0,100.0,222.0,639.0,"$5,513,514 "
367,24441,2017.0,Patrick McCaw,SG,21.0,GSW,71.0,1074.0,8.6,0.54,0.502,0.151,2.4,7.6,5.2,9.0,1.4,1.1,12.1,11.9,0.6,1.2,1.7,0.077,-1.6,-0.1,-1.7,0.1,106.0,245.0,0.433,41.0,123.0,0.333,65.0,122.0,0.5329999999999999,0.516,29.0,37.0,0.784,22.0,79.0,101.0,77.0,32.0,15.0,36.0,62.0,282.0,"$1,312,611 "
368,24521,2017.0,Patrick Patterson,PF,27.0,TOR,65.0,1599.0,10.8,0.542,0.659,0.156,4.4,16.2,10.3,6.6,1.3,1.2,8.5,12.5,1.7,1.6,3.3,0.1,0.5,0.4,0.9,1.2,154.0,384.0,0.401,94.0,253.0,0.3720000000000001,60.0,131.0,0.458,0.523,43.0,60.0,0.7170000000000001,62.0,229.0,291.0,76.0,40.0,23.0,38.0,120.0,445.0,"$5,192,000 "
